키워드,언론사,기사명,날짜,URL
위클리오늘,"[위클리오늘] 코로나19 4차 확산에 움츠러든 소비심리…""2개월 연속 하락세""",2021.08.24.,http://www.weeklytoday.com/news/articleView.html?idxno=397311,코로나 생활지표
이데일리,"코로나19 상황, ""20대·여성·저소득층 불안도 높아""",2021.08.19.,http://www.edaily.co.kr/news/newspath.asp?newsid=03558806629148960,코로나 생활지표
EBS,덴마크 학생들은 얼마나 행복할까?,2021-10-02,http://news.ebs.co.kr/ebsnews/allView/60113109/N,코로나 생활지표
전북일보,코로나 재유행 여파 전북지역 8월 소비자 심리지수 '하락',2021.08.24.,http://www.jjan.kr/news/articleView.html?idxno=2115439,코로나 생활지표
위클리오늘,"[위클리오늘] 코로나19 4차 확산에 움츠러든 소비심리…""2개월 연속 하락세""",2021.08.24.,http://www.weeklytoday.com/news/articleView.html?idxno=397311,코로나 생활지표
광주매일신문,코로나 4차 대유행에 광주·전남 소비심리 ‘악화’,2021.08.24.,http://www.kjdaily.com/article.php?aid=1629803360554505004,코로나 생활지표
세계일보,[단독] 자고 나면 치솟는 집값… ‘주택’이 자산불평등 더 키웠다,A2면 1단,http://www.segye.com/content/html/2021/09/30/20210930516164.html?OutUrl=naver,코로나 생활지표
이데일리,"수출 회복에 코로나 변수…정부 ""하반기 내수 불확실""",2021.08.20.,http://www.edaily.co.kr/news/newspath.asp?newsid=01820406629149288,코로나 생활지표
부산일보,"국민 70% 접종때 '위드 코로나' 검토하는 이유…""유행 차단할 수 있는 시작점...",2021.08.24.,http://www.busan.com/view/busan/view.php?code=2021082416400071846,코로나 생활지표
뉴시스,바람만 스쳐도 아픈 '통풍' 20대 급증…효과적인 신약 개발 박차,2021.09.24.,http://www.newsis.com/view/?id=NISX20210924_0001592035&cID=10434&pID=13100,코로나 생활지표
프레시안,"방역당국 ""백신 70% 접종은 '위드 코로나' 절대 목표 아냐""",2021.08.24.,https://www.pressian.com/pages/articles/2021082415245223218?utm_source=naver&utm_medium=search,코로나 생활지표
전북일보,코로나 재유행 여파 전북지역 8월 소비자 심리지수 '하락',2021.08.24.,http://www.jjan.kr/news/articleView.html?idxno=2115439,코로나 생활지표
위클리오늘,"[위클리오늘] 코로나19 4차 확산에 움츠러든 소비심리…""2개월 연속 하락세""",2021.08.24.,http://www.weeklytoday.com/news/articleView.html?idxno=397311,코로나 생활지표
광주매일신문,코로나 4차 대유행에 광주·전남 소비심리 ‘악화’,2021.08.24.,http://www.kjdaily.com/article.php?aid=1629803360554505004,코로나 생활지표
세계일보,[단독] 자고 나면 치솟는 집값… ‘주택’이 자산불평등 더 키웠다,A2면 1단,http://www.segye.com/content/html/2021/09/30/20210930516164.html?OutUrl=naver,코로나 생활지표
이데일리,"수출 회복에 코로나 변수…정부 ""하반기 내수 불확실""",2021.08.20.,http://www.edaily.co.kr/news/newspath.asp?newsid=01820406629149288,코로나 생활지표
부산일보,"국민 70% 접종때 '위드 코로나' 검토하는 이유…""유행 차단할 수 있는 시작점...",2021.08.24.,http://www.busan.com/view/busan/view.php?code=2021082416400071846,코로나 생활지표
뉴시스,바람만 스쳐도 아픈 '통풍' 20대 급증…효과적인 신약 개발 박차,2021.09.24.,http://www.newsis.com/view/?id=NISX20210924_0001592035&cID=10434&pID=13100,코로나 생활지표
프레시안,"방역당국 ""백신 70% 접종은 '위드 코로나' 절대 목표 아냐""",2021.08.24.,https://www.pressian.com/pages/articles/2021082415245223218?utm_source=naver&utm_medium=search,코로나 생활지표
파이낸셜뉴스,가계소득 감소폭 역대 최대인데 'OO'엔 지갑 열었다[사이다경제지표],2021.08.21.,http://www.fnnews.com/news/202108201014002854,코로나 생활지표
공감신문,코로나 4차 유행에 소비심리 두 달째 내리막,2021.08.24.,http://www.gokorea.kr/news/articleView.html?idxno=711957,코로나 생활지표
공감신문,코로나 4차 유행에 소비심리 두 달째 내리막,2021.08.24.,http://www.gokorea.kr/news/articleView.html?idxno=711957,코로나 생활지표
한국일보,“코로나19 유행으로 20대ㆍ여성ㆍ저소득층이 정신적 타격 가장 많이 받아”,2021.08.19.,https://hankookilbo.com/News/Read/A2021081918500005670?did=NA,코로나 생활지표
연합인포맥스,"8월 소비자심리, 코로나 대유행에 일단 주춤…'낙관' 전망은 유지",2021.08.24.,http://news.einfomax.co.kr/news/articleView.html?idxno=4163869,코로나 생활지표
KBS,전문가 “‘위드 코로나’ 체계 전환 필요…치명률·사망률 안정적 관리”,2021-10-02,https://news.kbs.co.kr/news/view.do?ncd=5291723&ref=A,코로나 생활지표
KBS,“독감 수준으로 치명률 떨어지면 일상회복”…의료체계 전환 필요,2021-10-02,https://news.kbs.co.kr/news/view.do?ncd=5292033&ref=A,코로나 생활지표
YTN,"헬싱키 '이상한 도서관,' 2년 후 화성 착륙 성공할까",2021-10-02,https://www.ytn.co.kr/_ln/0115_202110011218596644,코로나 생활지표
서울경제,"정부에 생계비 빌린 저임금 노동자, 코로나 이후 ‘14배’",27면 TOP,https://www.sedaily.com/NewsView/22Q815PSMR,코로나 생활지표
뉴스프리존,[국내 코로나19 현황] 21시기준 전 날보다 38명 더 늘어 1344명 발생... 전 주...,2021.08.23.,http://www.newsfreezone.co.kr/news/articleView.html?idxno=332090,코로나 생활지표
YTN,"[더뉴스] 거리두기 2주 더 연장...""위드 코로나 10월쯤 검토 가능""",2021.08.20.,https://www.ytn.co.kr/_ln/0103_202108201353468110,코로나 생활지표
뉴스1,"AZ 항체치료제 'AZD7442', 임상3상서 코로나 발병 77% 낮춰",2021.08.23.,https://www.news1.kr/articles/?4411237,코로나 생활지표
라포르시안,"""코로나19 유행에서 20대·여성·저소득층 우울·불안감 높아""",2021.08.19.,http://www.rapportian.com/news/articleView.html?idxno=137834,코로나 생활지표
YTN,"[더뉴스] 거리두기 2주 더 연장...""위드 코로나 10월쯤 검토 가능""",2021.08.20.,https://www.ytn.co.kr/_ln/0103_202108201353468110,코로나 생활지표
뉴스1,"AZ 항체치료제 'AZD7442', 임상3상서 코로나 발병 77% 낮춰",2021.08.23.,https://www.news1.kr/articles/?4411237,코로나 생활지표
뉴스웨이,[위드코로나 시대①]‘바이러스와 공존’ 불가피…정부·기업 대응 전략은?,2021.08.23.,http://www.newsway.co.kr/news/view?tp=1&ud=2021082307521912699,코로나 생활지표
프레시안,코로나 팬데믹으로 붕괴되고 있는 필수 의료 서비스,2021.08.23.,https://www.pressian.com/pages/articles/2021082309250474379?utm_source=naver&utm_medium=search,코로나 생활지표
EBS,코로나 대유행에 장학금 제자리…등골 휘는 프랑스 대학생들,2021.08.19.,http://news.ebs.co.kr/ebsnews/allView/60093400/N,코로나 생활지표
아주경제,[주요경제일정] 슈퍼예산 600조원 윤곽…코로나19에 진퇴양난,2021.08.23.,http://www.ajunews.com/view/20210822143627113,코로나 생활지표
시선뉴스,"꺾이지 않는 코로나19 확산세, 독감처럼 취급하는 '위드 코로나' 국내서는 아...",2021.08.18.,http://www.sisunnews.co.kr/news/articleView.html?idxno=145278,코로나 생활지표
블로터,"[통신사 기업가치①]SKT, 악화한 수익지표…커머스·모빌리티 경쟁력 '관건'",2021.08.05.,http://www.bloter.net/newsView/blt202108040022,코로나 생활지표
경기일보,"연천 군부대서 46명 무더기 확진... ""돌파감염 추정""",2021-10-04,http://www.kyeonggi.com/news/articleView.html?idxno=2383079,코로나 생활지표
경기일보,"연천 군부대서 46명 무더기 확진... ""돌파감염 추정""",2021-10-04,http://www.kyeonggi.com/news/articleView.html?idxno=2383079,코로나 생활지표
조선비즈,文정부 ‘소주성 민낯’ 드러나…정부지원금 중단→소득 감소→코로나 양극화,2021.08.19.,https://biz.chosun.com/policy/policy_sub/2021/08/19/DUDNRWDOUJEQTE666PWD7GXVZQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,코로나 생활지표
뉴시스,"통계청, 국민 생활 밀접한 경제·사회 속보지표 주단위 제공한다",2021.07.08.,http://www.newsis.com/view/?id=NISX20210708_0001505116&cID=10401&pID=10400,코로나 생활지표
메디칼업저버,코로나19 악재 극복했나...국내사 상반기 실적 주목,2021.08.19.,http://www.monews.co.kr/news/articleView.html?idxno=306450,코로나 생활지표
업다운뉴스,[유통가 24시] 위메프·대한항공·신세계L&B 외,2021-10-06,http://www.updownnews.co.kr/news/articleView.html?idxno=236072,코로나 생활지표
아시아타임즈,"삼성전자 '늘고' LG전자 '줄고'…엇갈린 고용지표, 왜?",2021.08.20.,https://www.asiatime.co.kr/article/20210819500173,코로나 생활지표
KBS,“독감 수준으로 치명률 떨어지면 일상회복”…의료체계 전환 필요,2021-10-02,https://news.kbs.co.kr/news/view.do?ncd=5291882&ref=A,코로나 생활지표
서울신문,저소득층 학생에게 더 가혹한 ‘코로나 우울’ … “정서 격차도 치유해야”,2021.08.21.,https://www.seoul.co.kr/news/newsView.php?id=20210820500142&wlog_tag3=naver,코로나 생활지표
천지일보,[부산 코로나 현황] 하루새 130명 확진… 델타 변이 검출률 84%,2021.08.18.,http://www.newscj.com/news/articleView.html?idxno=891517,코로나 생활지표
미디어오늘,코로나로 바뀐 기자 생활은 슬기로울 수 있을까,2021.08.03.,http://www.mediatoday.co.kr/news/articleView.html?idxno=214771,코로나 생활지표
천지일보,[부산 코로나 현황] 하루새 130명 확진… 델타 변이 검출률 84%,2021.08.18.,http://www.newscj.com/news/articleView.html?idxno=891517,코로나 생활지표
미디어오늘,코로나로 바뀐 기자 생활은 슬기로울 수 있을까,2021.08.03.,http://www.mediatoday.co.kr/news/articleView.html?idxno=214771,코로나 생활지표
뉴시스,직원 평균급여 LG생활건강>아모레…대표 보수도 2배,2021.08.19.,http://www.newsis.com/view/?id=NISX20210819_0001552650&cID=13001&pID=13000,코로나 생활지표
청년일보,"[코로나19 극복]전국 코로나 발생 현황...4차 대유행 지속에 1,770명 신규 확...",2021.08.19.,http://www.youthdaily.co.kr/news/article.html?no=79332,코로나 생활지표
디지털투데이,[핀테크핫이슈] 은행권 생활금융 플랫폼 정조준,2021.08.17.,http://www.digitaltoday.co.kr/news/articleView.html?idxno=413410,코로나 생활지표
한겨레,‘코로나 시국’에도 입시 시계는 돌아간다,20면 1단,https://www.hani.co.kr/arti/society/schooling/1007864.html,코로나 생활지표
이로운넷,"코로나19 이후, 우울·불안 높아졌다",2021.08.19.,https://www.eroun.net/news/articleView.html?idxno=25955,코로나 생활지표
미디어제주,'제주시 노인주간보호센터' 코로나19 집단감염 여파 1주일째,2021.08.19.,http://www.mediajeju.com/news/articleView.html?idxno=332172,코로나 생활지표
에듀동아,고1·2 대입 향방도 2학기에 결정… 2학기 학교생활 가이드,2021.08.18.,http://edu.donga.com/?p=article&ps=view&at_no=20210818101816627608,코로나 생활지표
머니투데이,"소비심리 석달 만에 반등...""집값 상승 기대, 여전히 높아""",2021.09.28.,http://news.mt.co.kr/mtview.php?no=2021092809581512465,코로나 생활지표
매일신문,"정부 ""10월말~11월초 단계적 일상회복 전환""(종합)",2021.09.28.,https://news.imaeil.com/page/view/2021092815212221683,코로나 생활지표
매일일보,[코로나19 비상] 비수도권도 4단계 격상·연장… 방역 강화 고삐,2021.08.18.,http://www.m-i.kr/news/articleView.html?idxno=853645,코로나 생활지표
조선비즈,"이달말 재난지원금 지급, ‘방역보다 경제’ 선택했나…'with 코로나’ 위한 ...",2021.08.18.,https://biz.chosun.com/policy/policy_sub/2021/08/18/YVCRPC6A35DQPB427IHODZ5ZHM/?utm_source=naver&utm_medium=original&utm_campaign=biz,코로나 생활지표
메디게이트뉴스,코로나19 먹는 치료제 개발 필요성↑…제2의 타미플루 위한 임상 확대,2021.08.18.,http://www.medigatenews.com/news/1815859634,코로나 생활지표
뉴스저널리즘,[ESG-ⓢ탐구생활] 세상을 이롭게 하다…기업의 善한 영향력,2021.08.16.,https://www.ngetnews.com/news/articleView.html?idxno=402478,코로나 생활지표
노컷뉴스,2025년 대한민국은 '초고령사회'…고령자 1인 가구 급증,2021-09-30,https://www.nocutnews.co.kr/news/5631255,코로나 생활지표
노컷뉴스,"""코로나만 없었다면…""화성시 무상교통 경제효과 '100억↑'",2021.08.17.,https://www.nocutnews.co.kr/news/5608980,코로나 생활지표
서울파이낸스,[전문가 기고] '한국의 소비생활지표'에서 찾은 디지털시대 열쇠,2021.06.24.,http://www.seoulfn.com/news/articleView.html?idxno=423502,코로나 생활지표
한국일보,"돌봄SOS 손길과 따릉이 페달, 코로나로 막힌 숨통 틔우다",4면 TOP,https://hankookilbo.com/News/Read/A2021081320380002603?did=NA,코로나 생활지표
경북매일신문,우리동네 생활여건 변화 한 눈에 '2020 국토모니터링 보고서' 발간,2021.08.08.,http://www.kbmaeil.com/news/articleView.html?idxno=906135,코로나 생활지표
서울신문,"백신 접종으로 코로나 치명률 뚝 떨어져… 경증은 자가격리, 위중환자에 집중...",3면 1단,https://www.seoul.co.kr/news/newsView.php?id=20210813003016&wlog_tag3=naver,코로나 생활지표
주간조선,신용도가 아닌 사연순으로! ‘착한 사채’ 있습니다,2021.09.28.,http://weekly.chosun.com/client/news/viw.asp?nNewsNumb=002676100013&ctcd=C02,코로나 생활지표
뉴스핌,"""코로나19 응급의료시설까지 평균거리 11.9km""...국토모니터링 보고서 발간",2021.08.05.,http://www.newspim.com/news/view/20210805000134,코로나 생활지표
경기도민일보,2040년 하남시의 모습은? 도시기본계획 공청회 개최,2021-10-05,http://www.kgdm.co.kr/news/articleView.html?idxno=789694,코로나 생활지표
파이낸셜뉴스,"통계청, 연말부터 생활 밀접한 경제·사회 속보지표 제공",2021.07.08.,http://www.fnnews.com/news/202107081157234795,코로나 생활지표
LG헬로비전,[화상연결] 수도권 코로나19 확산 계속…준·중환자도 증가,2021.08.12.,http://news.lghellovision.net/news/newsView.do?soCode=SCB0000000&idx=316728,코로나 생활지표
로이슈,미세먼지·코로나 영향에 ‘녹지환경’ 갖춘 새 아파트 강세,2021.08.13.,http://www.lawissue.co.kr/view.php?ud=20210813165555754467191f6c6e_12,코로나 생활지표
메디컬월드뉴스,청해부대 34진 코로나19 집단발생 역학조사 결과는?…64명 델타형 변이 확인,2021.08.11.,http://medicalworldnews.co.kr/news/view.php?idx=1510944058,코로나 생활지표
노컷뉴스,"정부 ""청해부대, 기니만 정박 때 코로나19 감염 추정""",2021.08.10.,https://www.nocutnews.co.kr/news/5605743,코로나 생활지표
